P2-T052,5ST UPPER FRICTION LOW SPEED POSITION,,
P2-T085,8ST LOWER FRICTION FIXED POSITION,,
P3-T0B5,R/B-22 FIXED QUANTITY EXCHANGE COUNTER,,
P3-T028,MANUAL ACTION SW33- CYCLE TIME MEASUREMENT,,
P3-T090,SUPPRESS ALARM REPEATING OCCURRENCE AND RESTORATION,,
P3-T0EB,R/B-12 FIXED QUANTITY EXCHANGE COUNTER(TIP FORMING ON),,
P3-T0F2,R/B-19 FIXED QUANTITY EXCHANGE COUNTER(TIP FORMING ON),,
P3-T1E0,OUT PUT FAULT RESET,,
P3-T075,CYCLE TIME MEASUREMENT R/B-22,,
P3-T086,MODEL CODE 1 SETTING OUTPUT DELAY,,
P3-T04D,MANUAL ACTION SW62- CYCLE TIME MEASUREMENT,,
P3-T002,MANUAL ACTION SW3- CYCLE TIME MEASUREMENT,,
P3-T00C,MANUAL ACTION SW13- CYCLE TIME MEASUREMENT,,
P1-T05D,FRICTION ACTION FAULT,,
P1-T031,LUGE LOCK IN END DELAY,,
P1-T041,NO FRICTION CONF. DELAY,,
P1-T156,6-7 St. data transfer complete,,
P2-T1B6,STATION #7 CYC TIME DATA DELAY,,
P2-T1A6,STATION #7 CYC TIME DATA DELAY,,
P2-T090,9ST LUGE LOCK OUT END,,
P2-T051,5ST LUGE LOCK IN END,,
P2-T0CA,STATION 3 CYCLE TIME CLCOK (MACHINE TIME),,
P2-T012,1ST FRICTION LOW SPEED POSITION,,
P3-T069,CYCLE TIME MEASUREMENT R/B-10,,
P3-T0B4,R/B-21 FIXED QUANTITY EXCHANGE COUNTER,,
P3-T0A8,R/B-9 FIXED QUANTITY EXCHANGE COUNTER,,
P3-T091,PROGRAM SELECTIONCOMMAND DELAY,,
P3-T07A,CYCLE TIME MEASUREMENT R/B-27,,
P3-T085,RETURN OUTPUT EXTENSION,,
P3-T04C,MANUAL ACTION SW61- CYCLE TIME MEASUREMENT,,
P3-T0EC,R/B-13 FIXED QUANTITY EXCHANGE COUNTER(TIP FORMING ON),,
P3-T0BA,R/B-27 FIXED QUANTITY EXCHANGE COUNTER,,
P3-T001,MANUAL ACTION SW2- CYCLE TIME MEASUREMENT,,
P3-T00B,MANUAL ACTION SW12- CYCLE TIME MEASUREMENT,,
P3-T100,SFC-TOTAL FAULT DISPLAY CHANGE ON DELAY TIMER,,
P1-T1FE,ENDURANCE PREPARATION ON COMMAND CONF.,,
P1-T05E,LUGE SET FAULT,,
P1-T032,RAIL LOCK IN END DELAY,,
P1-T141,LUGE LOCK IN END,,
P1-T07F,TRAP,,
P1-T040,ST AUTO CONF.(0.1S),,
P1-T155,7-8 St. data write delay,,
P2-T1B5,STATION #6 CYC TIME DATA DELAY,,
P2-T1A7,STATION #8 CYC TIME DATA DELAY,,
P2-T050,5ST LUGE LOCK OUT END,,
P2-T011,1ST LUGE LOCK IN END,,
P3-T0B7,R/B-24 FIXED QUANTITY EXCHANGE COUNTER,,
P3-T0A9,R/B-10 FIXED QUANTITY EXCHANGE COUNTER,,
P3-T092,EXTERNAL ENTRY RESETPULSE WIDTH 100 Ms,,
P3-T084,ADVANCE OUTPUT EXTENSION,,
P3-T04B,MANUAL ACTION SW60- CYCLE TIME MEASUREMENT,,
P3-T07F,CYCLE TIME MEASUREMENT R/B-32,,
P3-T000,MANUAL ACTION SW1- CYCLE TIME MEASUREMENT,,
P3-T00A,MANUAL ACTION SW11- CYCLE TIME MEASUREMENT,,
P3-T068,CYCLE TIME MEASUREMENT R/B-9,,
P1-T033,RAIL LOCK OUT END DELAY,,
P1-T154,7-8 St. data transfer complete,,
P1-T043,UB PALLET SET FAULT(3.0S),,
P1-T05B,CYCLE TIME OVER COUNT,,
P1-T058,UB POWER UNIT ADV. END DELAY 1.0S,,
P2-T1B4,STATION #5 CYC TIME DATA DELAY,,
P2-T1A4,STATION #5 CYC TIME DATA DELAY,,
P2-T080,8ST LUGE LOCK OUT END,,
P2-T0D0,STA.6 CYCLE TIME CLOCK (MACHINE TIME),,
P2-T010,1ST LUGE LOCK OUT END,,
P2-T0CC,STA.4 CYCLE TIME CLOCK (MACHINE TIME),,
P3-L7D8,STA SELECT,,
P3-L38B,MACHINING COMPLETED PL(R/B-12),,
P3-L481,P3-L2 COMMUNICATION ALARM PL,,
P3-L580,P1 PROGRAM SELECTED,,
P3-L592,DEVICE SELECTED (L),,
P3-L495,DISPLAY ROBOT 6DISCONNECTION STATE.,,
P3-L01C,ユニット選択１／２,,
P3-L0F6,CHANGE SCREEN a3,,
P3-L364,HOME POSITION PL(R/B-5),,
P3-L397,加工完了PL(AM24),,
P3-L6D0,ALARM SCREEN PL31,,
P3-L224,P3-L5 COMMUNICATION ALARM PL,,
P3-L44E,FAULT D1 PL,,
P3-L466,P1-L7 COMMUNICATION ALARM PL,,
P3-L6E2,ALARM SCREEN PL53,,
P3-L2AE,R/B-15 TIP FORMING ON,,
P3-L600,ROBOT DESIGNATION CAN BE OPERATED,,
P3-L6C2,ALARM SCREEN PL13,,
P3-L6DE,ALARM SCREEN PL47,,
P3-L7C2,LUGE NORMAL/FAILURE SET,,
P3-L206,P1-L7 COMMUNICATION ALARM PL,,
P3-L437,全数交換 PL,,
P3-L4BF,他ﾗｲﾝ間5縁切状態表示,,
P3-L4E8,PERIODIC EXCHANGE SELECTION,,
P3-L5D7,TIP EXCHANGE TIME -8,,
P3-L070,MATERIAL HAND INTERLOCK 2/2 STATE PL,,
P3-L2A8,R/B-9 TIP FORMING ON,,
P3-L747,予備,,
P3-L5A6,SELECT EXPANSION DEVICE (GX),,
P1-L504,EVEN No. ROBOT FAULT(10st),,
P1-L4E9,LUGE LOADING OK(10st),,
P1-L4B6,EVEN No. ROBOT STEP UP COMPLETED(9st),,
P1-L3A6,COMMUNICATION FAULT(6st),,
P1-L009,COMMUNICATION FAULT RESET,,L009
P1-L447,FRICTION OVER RUN(8st),,
P1-L3C6,EVEN No. ROBOT STEP UP COMPLETED(6st),,
P1-L2B6,COMMUNICATION FAULT(3st),,
P1-L227,LUGE ENTERING ON(1st),,
P1-L1B6,,,L1B6
P1-L412,EVEN No. ROBOT MASTER ON COMPLETED(7st),,
P1-L3F7,FRICTION OVER RUN(7st),,
P1-L324,EVEN No. ROBOT FAULT(4st),,
P1-L313,UPPER FRICTION CONFIRM 2(4st),,
P1-L2A3,LOWER FRICTION INVERTER CUT OFF(2st),,
P1-L0AF,7st READBACK FAULT,,L0AF
P1-L433,LOWER FRICTION INVERTER CUT OFF(7st),,
P1-L400,TIP REVISION INSTRUCTION ON CONF.(7st),,
P1-L356,COMMUNICATION FAULT(5st),,
P1-L33E,LIGHT CURTAIN STOP RESET(4st),,
P1-L1C5,,,L1C5
P1-L147,,,L147
P1-L0B5,8st POWER ON,,L0B5
P1-L4ED,JIG DURING ACTION(10st),,
P1-L465,EVEN No. ROBOT FAILURE(8st),,
P1-L41A,ODD No. ROBOT MASTER ON COMPLETED(7st),,
P1-L31B,LOWER FRICTION CONFIRM 2(4st),,
P1-L212,JIG MASTER ON COMPLETED(1st),,
P1-L1AC,6st LOWER FRICTION LOW SPEED COMM.,,L1AC
P1-L113,4ST PARTITION PLUG ON,,L113
P1-L01E,,,L01E
P1-L3EE,SPARE MODEL,,
P1-L4C0,DEVICE NORMAL(9st),,
P1-L3BA,LOWER FRICTION LOW SPEED POSITION(6st),,
P1-L3B0,TIP REVISION INSTRUCTION ON CONF.(6st),,
P1-L2D3,EVEN No. ROBOT OP. COMPLETED(3st),,
P1-L1E5,,,L1E5
P1-L1CD,,,L1CD
P1-L189,5st UPPER FRICTION REVERSE ROTATE COMM.,,L189
P1-L14F,2st FRICTION FAULT RESET,,L14F
P1-L123,1st LUGE LOADING COMPLETED,,L123
P1-L024,,,L024
P1-L00C,,,L00C
P1-L496,COMMUNICATION FAULT(9st),,
P1-L3D1,MASTER ON COMPLETED(6st),,
P1-L1A0,6st UPPER FRICTION NORMAL ROTATE COMM.,,L1A0
P1-L133,,,L133
P1-L03E,,,L03E
P1-L012,,,L012
P1-L363,UPPER FRICTION CONFIRM 2(5st),,
P1-L2F3,LOWER FRICTION INVERTER CUT OFF(3st),,
P1-L2CA,LOWER FRICTION LOW SPEED POSITION(3st),,
P1-L23B,ODD No. ROBOT OP. COMPLETED(1st),,
P1-L1BA,7st UPPER FRICTION HIGH SPEED COMM.,,L1BA
P1-L0BB,,,L0BB
P1-L1DB,8st LOWER FRICTION MIDDLE SPEED COMM.,,L1DB
P1-L1D1,8st UPPER FRICTION REVERSE ROTATE COMM.,,L1D1
P1-L472,SUPPLY POWER OFF CONDITION(ODD)(8st),,
P1-L482,UPPER FRICTION INVERTER CUT OFF(8st),,
P1-L18F,,,L18F
P1-L49C,CYCLE STOP POSITION(9st),,
P1-L272,UPPER FRICTION LOW SPEED POSITION(2st),,
P1-L195,,,L195
P1-L0F2,8st OPERATOR ODD SIDE L/C INPUT,,L0F2
P1-L0DA,10st L TOWER LIGHT LIGHTING CONDITION,,L0DA
P1-L0D0,10st BETWEEN 9-10ST(UPPER) L/C STOP,,L0D0
P1-L096,6st POWER OFF CONFIRM,,L096
P1-L260,JIG AUTO(2st),,
P1-L172,4st UPPER FRICTION HIGH SPEED COMM.,,L172
P1-L150,3st LUGE LOCK IN COMM.(MANUAL),,L150
P1-L0E0,1st BETWEEN 1-2ST(UPPER) L/C INPUT,,L0E0
P1-L05B,,,L05B
P1-L051,2st BETWEEN 1-2ST(LOWER) L/C STOP,,L051
P1-L061,,,L061
P1-L308,AUTOMATIC RUNNING(4st),,
P3-L270,AXIS 1 BEING SELECTED(JOG),,
P3-L380,MANUAL (2/3) LEFT END PL,,
P3-L0F1,SAFETY PLC ERR 2,,
P3-L480,P3-L1 COMMUNICATION ALARM PL,,
P3-L7D9,FRONT PROSSECE SELECT,,
P3-L38C,MACHINING COMPLETED PL(R/B-13),,
P3-L581,P2 PROGRAM SELECTED,,
P3-L1C0,MANUAL (3/3) RIGHT END PL,,
P3-L2D0,SAFETY REMOTE I/O PROCESS INTERLOCK STATE PL,,
P3-L37E,原位置PL(AM31),,
P3-L396,加工完了PL(AM23),,
P3-L496,DISPLAY ROBOT 7DISCONNECTION STATE.,,
P3-L595,DEVICE SELECTED (D),,
P3-L01D,ユニット選択２／２,,
P3-L365,HOME POSITION PL(R/B-6),,
P3-L2AB,R/B-12 TIP FORMING ON,,
P3-L443,FAULT B10 PL,,
P3-L44D,FAULT C10 PL,,
P3-L4BA,Palette dissolution state display,,
P3-L434,ﾗｲﾝ後 PL,,
P3-L6E3,ALARM SCREEN PL54,,
P3-L5D4,TIP EXCHANGE TIME -5,,
P3-L644,ｾｯﾄSW選択中PL,,
P3-L6D3,ALARM SCREEN PL34,,
P3-L6DD,ALARM SCREEN PL46,,
P3-L6C3,ALARM SCREEN PL14,,
P3-L4E9,PERIODIC EXCHANGE SELECTION,,
P3-L603,PROFIBUS COMMUNICATION FAULT PL,,
P3-L2B9,R/B-26 TIP FORMING ON,,
P3-L071,UNIT 2POSITIONING COMPLETE,,
P3-L209,P1-L8 COMMUNICATION ALARM PL,,
P3-L2A9,R/B-10 TIP FORMING ON,,
P1-L40F,ALARM(7st),,
P1-L4BF,ODD No. ROBOT NO INTERFERENCE(9st),,
P1-L4B5,EVEN No. ROBOT FAILURE(9st),,
P1-L4A4,UPPER FRICTION FIXED POSITION(9st),,
P1-L008,,,L008
P1-L403,UPPER FRICTION CONFIRM 2(7st),,
P1-L1B7,,,L1B7
P1-L4D5,LOWER FRICTION MOTOR CUT OFF(9st),,
P1-L446,COMMUNICATION FAULT(8st),,
P1-L413,EVEN No. ROBOT OP. COMPLETED(7st),,
P1-L3D6,LOWER FRICTION INVERTER OFF CONDITION(6st),,
P1-L3C5,EVEN No. ROBOT FAILURE(6st),,
P1-L325,EVEN No. ROBOT FAILURE(4st),,
P1-L226,LUGE LOCK OUT END(1st),,
P1-L31E,R/B CLEANING POSITION(4st),,
P1-L51C,440 MODEL,,
P1-L434,UPPER FRICTION MOTOR CUT OFF(7st),,
P1-L2CF,ALARM(3st),,
P1-L1BF,,,L1BF
P1-L104,NEXT-PROC. EMERGENCY STOP,,L104
P1-L4EE,MANUAL OP. ON(10st),,
P1-L3E5,LOWER FRICTION MOTOR CUT OFF(6st),,
P1-L312,UPPER FRICTION LOW SPEED POSITION(4st),,
P1-L213,OPERATION COMPLETED(1st),,
P1-L2AC,841 MODEL,,
P1-L520,FRICTION INVERTER FAULT(10st),,
P1-L4C1,MASTER ON COMPLETED(9st),,
P1-L3BB,LOWER FRICTION CONFIRM 2(6st),,
P1-L3B1,UPPER FRICTION CONFIRM 1(6st),,
P1-L2E5,UPPER FRICTION INVERTER OFF CONDITION(3st),,
P1-L289,ODD No. ROBOT HOME POSITION(2st),,
P1-L1C4,7st LOWER FRICTION LOW SPEED COMM.,,L1C4
P1-L157,,,L157
P1-L0B4,8st MASTER ON,,L0B4
P1-L43C,841 MODEL,,
P1-L497,FRICTION OVER RUN(9st),,
P1-L464,EVEN No. ROBOT FAULT(8st),,
P1-L2B1,JIG HOME POSITION(3st),,
P1-L1AB,6st LOWER FRICTION MIDDLE SPEED COMM.,,L1AB
P1-L112,3ST PARTITION PLUG ON,,L112
P1-L0A2,,,L0A2
P1-L03F,,,L03F
P1-L013,,,L013
P1-L3ED,440 MODEL,,
P1-L485,LOWER FRICTION MOTOR CUT OFF(8st),,
P1-L37F,ODD No. ROBOT NO INTERFERENCE(5st),,
P1-L2D2,EVEN No. ROBOT MASTER ON COMPLETED(3st),,
P1-L254,FRICTION MOTOR CUT OFF(1st),,
P1-L23C,ODD No. ROBOT FAULT(1st),,
P1-L1FF,10st LIFTER MOVING OK,,L1FF
P1-L1E4,,,L1E4
P1-L15F,,,L15F
P1-L023,,,L023
P1-L00B,,,L00B
P1-L1DC,8st LOWER FRICTION LOW SPEED COMM.,,L1DC
P1-L1D2,8st UPPER FRICTION HIGH SPEED COMM.,,L1D2
P1-L13C,,,L13C
P1-L132,,,L132
P1-L0D3,10st BETWEEN 9-10ST(LOWER) L/C INPUT,,L0D3
P1-L473,SUPPLY POWER OFF CONDITION(EVEN)(8st),,
P1-L38E,LIGHT CURTAIN STOP RESET(5st),,
P1-L351,JIG HOME POSITION(5st),,
P1-L2F2,UPPER FRICTION INVERTER CUT OFF(3st),,
P1-L263,OPERATION COMPLETED(2st),,
P1-L175,4st LUGE LOADING,,L175
P1-L120,1st LUGE LOCK IN COMM.(MANUAL),,L120
P1-L0ED,1st TOYOPUC-PCS RMT2 FAN1 NORMAL,,L0ED
P1-L0BA,8st L TOWER LIGHT LIGHTING CONDITION,,L0BA
P1-L3F0,JIG AUTO(7st),,
P1-L273,UPPER FRICTION CONFIRM 2(2st),,
P1-L097,6st TEACH POSSIBLE,,L097
P1-L0E1,1st BETWEEN 1-2ST(LOWER) L/C INPUT,,L0E1
P1-L05C,,,L05C
P1-L194,5st LOWER FRICTION LOW SPEED COMM.,,L194
P1-L0F1,8st BETWEEN 8-9ST L/C INPUT,,L0F1
P1-L08E,5st TOYOPUC-PCS RMT FAN2 NORMAL,,L08E
P1-L39C,841 MODEL,,
P1-L309,LUGE LOADING OK(4st),,
P1-L060,,,L060
P1-L505,EVEN No. ROBOT FAILURE(10st),,
P1-L52F,EDC Full Condition from ST 10,,
P3-L0F0,SAFETY PLC ERR 1,,
P3-L4A8,PERIODIC EXCHANGE SELECTION,,
P3-L271,AXIS 2 BEING SELECTED(JOG),,
P3-L381,MACHINING COMPLETED PL(R/B-2),,
P3-L5A8,SELECT EXPANSION DEVICE (U),,
P3-L38D,MACHINING COMPLETED PL(R/B-14),,
P3-L120,MANUAL (1/3) LEFT END PL,,
P3-L37D,原位置PL(AM30),,
P3-L395,加工完了PL(AM22),,
P3-L45A,FAULT E3 PL,,
P3-L594,DEVICE SELECTED (T),,
P3-L442,FAULT B9 PL,,
P3-L497,DISPLAY ROBOT 8DISCONNECTION STATE.,,
P3-L6E0,ALARM SCREEN PL51,,
P3-L2AC,R/B-13 TIP FORMING ON,,
P3-L620,Standard 2 interlock state display PL,,
P3-L379,原位置PL(AM26),,
P3-L3E6,AUTOMATIC RUNNING,,
P3-L610,Standard 1 interlock state display PL,,
P3-L6D2,ALARM SCREEN PL33,,
P3-L435,FAULT F6 PL,,
P3-L5D5,TIP EXCHANGE TIME -6,,
P3-L2A6,R/B-7 TIP FORMING ON,,
P3-L2B8,R/B-25 TIP FORMING ON,,
P3-L208,P1-L6 COMMUNICATION ALARM PL,,
P1-L4A5,LUGE LOCK IN END(9st),,
P1-L4BE,ODD No. ROBOT STEP UP COMPLETED(9st),,
P1-L4B4,EVEN No. ROBOT FAULT(9st),,
P1-L326,EVEN No. ROBOT STEP UP COMPLETED(4st),,
P1-L315,LUGE LOCK IN END(4st),,
P1-L435,LOWER FRICTION MOTOR CUT OFF(7st),,
P1-L402,UPPER FRICTION LOW SPEED POSITION(7st),,
P1-L1C7,7st FRICTION FAULT RESET,,L1C7
P1-L105,NEXT-PROC. L/C STOP,,L105
P1-L4D4,UPPER FRICTION MOTOR CUT OFF(9st),,
P1-L4AB,LOWER FRICTION CONFIRM 2(9st),,
P1-L44F,ENDURANCE PREPARATION(8st),,
P1-L3DF,FAULT RESET/BUZZER RESET(6st),,
P1-L3C4,EVEN No. ROBOT FAULT(6st),,
P1-L148,2st LOWER FRICTION NORMAL ROTATE COMM.,,L148
P1-L11F,,,L11F
P1-L31D,R/B CLEANING MODE(4st),,
P1-L51B,841 MODEL,,
P1-L422,SUPPLY POWER OFF CONDITION(7st),,
P1-L3BC,LOWER FRICTION FIXED POSITION(6st),,
P1-L3B2,UPPER FRICTION LOW SPEED POSITION(6st),,
P1-L2E6,LOWER FRICTION INVERTER OFF CONDITION(3st),,
P1-L1CF,,,L1CF
P1-L1B4,,,L1B4
P1-L43D,440 MODEL,,
P1-L4C2,SUPPLY POWER OFF CONDITION ODD(9st),,
P1-L410,EVEN No. ROBOT AUTO(7st),,
P1-L3E4,UPPER FRICTION MOTOR CUT OFF(6st),,
P1-L0AD,7st TOYOPUC-PCS RMT FAN1 NORMAL,,L0AD
P1-L0A3,,,L0A3
P1-L2F5,LOWER FRICTION MOTOR CUT OFF(3st),,
P1-L2C2,UPPER FRICTION LOW SPEED POSITION(3st),,
P1-L288,ODD No. ROBOT AUTO(2st),,
P1-L156,,,L156
P1-L0B3,8st OPERATOR EVEN SIDE L/C STOP,,L0B3
P1-L463,EVEN No. ROBOT OP. COMPLETED(8st),,
P1-L441,JIG HOME POSITION(8st),,
P1-L342,UPPER FRICTION INVERTER CUT OFF(4st),,
P1-L32A,ODD No. ROBOT MASTER ON COMPLETED(4st),,
P1-L2B0,JIG AUTO(3st),,
P1-L221,FRICTION CONFIRM(1st),,
P1-L21A,LUGE UNLOADING OK(1st),,
P1-L1DD,,,L1DD
P1-L1D3,8st UPPER FRICTION MIDDLE SPEED COMM.,,L1D3
P1-L1AA,6st LOWER FRICTION HIGH SPEED COMM.,,L1AA
P1-L111,2ST PARTITION PLUG ON,,L111
P1-L0CD,9st TOYOPUC-PCS RMT FAN1 NORMAL,,L0CD
P1-L067,3st TEACH POSSIBLE,,L067
P1-L034,4ST RMT RACK I/O FAULT,,L034
P1-L484,UPPER FRICTION MOTOR CUT OFF(8st),,
P1-L385,UPPER FRICTION INVERTER OFF CONDITION(5st),,
P1-L37E,ODD No. ROBOT STEP UP COMPLETED(5st),,
P1-L2D1,EVEN No. ROBOT HOME POSITION(3st),,
P1-L15E,,,L15E
P1-L12B,1st FRICTION MIDDLE SPEED COMM.,,L12B
P1-L121,1st LUGE LOCK OUT COMM.(MANUAL),,L121
P1-L0EE,1st TOYOPUC-PCS RMT2 FAN2 NORMAL,,L0EE
P1-L022,,,L022
P1-L494,LUGE EXIST(9st),,
P1-L3F1,JIG HOME POSITION(7st),,
P1-L28F,ODD No. ROBOT NO INTERFERENCE(2st),,
P1-L13B,2st LUGE LOADING COMPLETED,,L13B
P1-L0DC,,,L0DC
P1-L0D2,10st BETWEEN 9-10ST(UPPER) L/C INPUT,,L0D2
P1-L010,,,L010
P1-L350,JIG AUTO(5st),,
P1-L262,JIG MASTER ON COMPLETED(2st),,
P1-L174,4st UPPER FRICTION LOW SPEED COMM.,,L174
P1-L49A,LUGE UNLOADING OK(9st),,
P1-L3A9,LUGE LOADING OK(6st),,
P1-L270,TIP REVISION INSTRUCTION ON CONF.(2st),,
P1-L193,5st LOWER FRICTION MIDDLE SPEED COMM.,,L193
P1-L0F0,8st BETWEEN 7-8ST L/C INPUT,,L0F0
P1-L094,6st MASTER ON,,L094
P1-L08D,5st TOYOPUC-PCS RMT FAN1 NORMAL,,L08D
P1-L506,EVEN No. ROBOT STEP UP COMPLETED(10st),,
P3-L490,DISPLAY ROBOT 1DISCONNECTION STATE.,,
P3-L4A9,PERIODIC EXCHANGE SELECTION,,
P3-L272,AXIS 3 BEING SELECTED(JOG),,
P3-L382,MACHINING COMPLETED PL(R/B-3),,
P3-L0F3,SAFETY PLC ERR 4,,
P3-L394,加工完了PL(AM21),,
P3-L38E,MACHINING COMPLETED PL(R/B-15),,
P3-L1B0,STATE DISPLAY PL,,
P3-L45B,FAULT E4 PL,,
P3-L441,FAULT B8 PL,,
P3-L597,DEVICE SELECTED (S),,
P3-L6E1,ALARM SCREEN PL52,,
P3-L378,原位置PL(AM25),,
P3-L3E5,AUTO MODE,,
P3-L4BC,他ﾗｲﾝ間2縁切状態表示,,
P3-L7EC,AUTO OFF ENABLE #5(GP),,
P3-L4F9,FIXED QUANTITY CORRECTION SELECTING,,
P3-L6D5,ALARM SCREEN PL36,,
P3-L6DF,ALARM SCREEN PL48,,
P3-L2A7,R/B-8 TIP FORMING ON,,
P3-L429,定量交換選択中,,
P1-L405,LUGE LOCK IN END(7st),,
P1-L306,COMMUNICATION FAULT(4st),,
P1-L327,EVEN No. ROBOT NO INTERFERENCE(4st),,
P1-L436,FRICTION POWER BOX POWER ON(7st),,
P1-L106,NEXT-PROC. ALL STOP(PB+SP),,L106
P1-L248,AGV ENTRANCE SIDE LIGHT CURTAIN MUTING CONDITION(1st),,
P1-L4BD,ODD No. ROBOT FAILURE(9st),,
P1-L4AC,LOWER FRICTION FIXED POSITION(9st),,
P1-L4A2,UPPER FRICTION LOW SPEED POSITION(9st),,
P1-L314,UPPER FRICTION FIXED POSITION(4st),,
P1-L149,2st LOWER FRICTION REVERSE ROTATE COMM.,,L149
P1-L3B3,UPPER FRICTION CONFIRM 2(6st),,
P1-L379,ODD No. ROBOT HOME POSITION(5st),,
P1-L1B5,,,L1B5
P1-L126,1st BACKUP OK POSITION,,L126
P1-L3BD,R/B CLEANING MODE(6st),,
P1-L43E,SPARE MODEL,,
P1-L1C6,6->7ST UPPER CONV. MEMORY ON,,L1C6
P1-L4C3,SUPPLY POWER OFF CONDITION EVEN(9st),,
P1-L4FF,ALARM(10st),,
P1-L411,EVEN No. ROBOT HOME POSITION(7st),,
P1-L2B3,OPERATION COMPLETED(3st),,
P1-L11E,,,L11E
P1-L0AE,7st TOYOPUC-PCS RMT FAN2 NORMAL,,L0AE
P1-L3EF,ROBOT CLEANING POSITION(6st),,
P1-L421,MASTER ON COMPLETED(7st),,
P1-L3AA,LUGE UNLOADING OK(6st),,
P1-L2C3,UPPER FRICTION CONFIRM 2(3st),,
P1-L256,FRICTION POWER BOX POWER ON(1st),,
P1-L1BD,7st LUGE LOADING,,L1BD
P1-L2CD,R/B CLEANING MODE(3st),,
P1-L343,LOWER FRICTION INVERTER CUT OFF(4st),,
P1-L32B,ODD No. ROBOT OP. COMPLETED(4st),,
P1-L21B,NO LUGE(1st),,
P1-L1DE,,,L1DE
P1-L1D4,8st UPPER FRICTION LOW SPEED COMM.,,L1D4
P1-L0F7,,,L0F7
P1-L0D5,10st POWER ON,,L0D5
P1-L0CE,9st TOYOPUC-PCS RMT FAN2 NORMAL,,L0CE
P1-L0C4,9st MASTER ON,,L0C4
P1-L035,5ST RMT RACK I/O FAULT,,L035
P1-L452,UPPER FRICTION LOW SPEED POSITION(8st),,
P1-L353,OPERATION COMPLETED(5st),,
P1-L2F4,UPPER FRICTION MOTOR CUT OFF(3st),,
P1-L265,JIG FAULT(2st),,
P1-L232,EVEN No. ROBOT MASTER ON COMPLETED(1st),,
P1-L177,,,L177
P1-L155,,,L155
P1-L12C,1st FRICTION LOW SPEED COMM.,,L12C
P1-L0B2,8st OPERATOR ODD SIDE L/C STOP,,L0B2
P1-L089,,,L089
P1-L495,JIG FAULT(9st),,
P1-L462,EVEN No. ROBOT MASTER ON COMPLETED(8st),,
P1-L44A,LUGE UNLOADING OK(8st),,
P1-L440,JIG AUTO(8st),,
P1-L3F2,JIG MASTER ON COMPLETED(7st),,
P1-L27F,ALARM(2st),,
P1-L110,1ST PARTITION PLUG ON,,L110
P1-L0A0,,,L0A0
P1-L066,3st POWER OFF CONFIRM,,L066
P1-L011,,,L011
P1-L37D,ODD No. ROBOT FAILURE(5st),,
P1-L2D0,EVEN No. ROBOT AUTO(3st),,
P1-L23A,ODD No. ROBOT MASTER ON COMPLETED(1st),,
P1-L1FD,,,L1FD
P1-L1CA,,,L1CA
P1-L15D,3st LUGE LOADING,,L15D
P1-L021,,,L021
P1-L2FC,841 MODEL,,
P1-L28E,ODD No. ROBOT STEP UP COMPLETED(2st),,
P1-L0DB,,,L0DB
P1-L39E,SPARE MODEL,,
P1-L382,SUPPLY POWER OFF CONDITION(5st),,
P1-L184,,,L184
P1-L0EB,MUTING SENSOR 2-2 INPUT,,L0EB
P1-L271,UPPER FRICTION CONFIRM 1(2st),,
P1-L095,6st POWER ON,,L095
P1-L06C,,,L06C
P1-L507,EVEN No. ROBOT NO INTERFERENCE(10st),,
P1-L05A,2st L TOWER LIGHT LIGHTING CONDITION,,L05A
P1-L3A8,AUTOMATIC RUNNING(6st),,
P1-L192,5st LOWER FRICTION HIGH SPEED COMM.,,L192
P1-L18A,5st UPPER FRICTION HIGH SPEED COMM.,,L18A
P1-L070,,,L070
P3-L491,DISPLAY ROBOT 2DISCONNECTION STATE.,,
P3-L0F2,SAFETY PLC ERR 3,,
P3-L273,AXIS 4 BEING SELECTED(JOG),,
P3-L383,MACHINING COMPLETED PL(R/B-4),,
P3-L49D,DISPLAY ROBOT 14DISCONNECTION STATE.,,
P3-L38F,MACHINING COMPLETED PL(R/B-16),,
P3-L440,LIGHTING : TIP EXCHANGE APPLICABLE PROCESS,,
P3-L45C,FAULT E5 PL,,
P3-L2AA,R/B-11 TIP FORMING ON,,
P3-L596,DEVICE SELECTED (R),,
P3-L003,CUT OFF PL,,
P3-L2BC,R/B-29 TIP FORMING ON,,
P3-L3E4,ﾕﾆｯﾄ総合ｴﾗｰ有,,
P3-L4BB,他ﾗｲﾝ間1縁切状態表示,,
P3-L532,Under production directions 2 check selection,,
P3-L7EB,AUTO OFF ENABLE #4(GP),,
P3-L500,OPERATION MODE PL,,
P3-L2A4,R/B-5 TIP FORMING ON,,
P3-L4F8,REGULAR CORRECTION SELECTING,,
P3-L6D4,ALARM SCREEN PL35,,
P3-L7CD,LUGE CAR TYPE SELECT PB,,
P3-L428,定期交換選択中,,
P1-L4C4,LASER SCANNER 5 MUTING CONDITION(9st),,
P1-L328,ODD No. ROBOT AUTO(4st),,
P1-L404,UPPER FRICTION FIXED POSITION(7st),,
P1-L30F,ENDURANCE PREPARATION(4st),,
P1-L107,,,L107
P1-L4D6,FRICTION POWER BOX POWER ON(9st),,
P1-L4A3,UPPER FRICTION CONFIRM 2(9st),,
P1-L31F,ALARM(4st),,
P1-L3B4,UPPER FRICTION FIXED POSITION(6st),,
P1-L2D7,EVEN No. ROBOT NO INTERFERENCE(3st),,
P1-L127,1st LIFTER MOVING OK,,L127
